AIKeywords	CorrectedAIKeywords	CorAIKeywordsAcronym
DNA SEQUENCES	DNA SEQUENCE	DNA SEQUENCE
"DNA, BACTERIAL"	BACTERIAL DNA	BACTERIAL DNA
"DNA, MITOCHONDRIAL"	MITOCHONDRIAL DNA (MTDNA)	MITOCHONDRIAL DNA (MTDNA)
DNDA-5	"2,4-Dinitro-2,4-diazapentane (DNDA-5)"	"2,4-Dinitro-2,4-diazapentane (DNDA-5)"
DNT	DINITROTOLUENE (DNT)	DINITROTOLUENE (DNT)
DOCUMENT EXAMINATIONS	DOCUMENT EXAMINATION	DOCUMENT EXAMINATION
DOPING (ADDITIVES)	DOPING	DOPING
DOPING-CONTROL	DOPING CONTROL	DOPING CONTROL
DOUBLE STRANDED DNA	DNA	DNA
DOUBLE-BASE PROPELLANT	PROPELLANT	PROPELLANT
DOUBLE-BASE PROPELLANTS	PROPELLANT	PROPELLANT
DPNH	DINITROPHENYLHYDRAZINE (DPNH)	DINITROPHENYLHYDRAZINE (DPNH)
DRINK AND DRIVE	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRINK AND DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRINK DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRINK-DRIVE	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRINK-DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRINKING	ALCOHOL DRINKING	ALCOHOL DRINKING
DRINKING AND DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRINKING DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRINKING-DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRINKING/DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVER UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVER-BASED ALCOHOL-IMPAIRED DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVERS	DRIVER	DRIVER
DRIVING	AUTOMOBILE DRIVING	AUTOMOBILE DRIVING
DRIVING A VEHICLE	AUTOMOBILE DRIVING	AUTOMOBILE DRIVING
DRIVING ABILITIES	DRIVING ABILITY	DRIVING ABILITY
DRIVING ACCIDENTS	TRAFFIC ACCIDENT	TRAFFIC ACCIDENT
DRIVING AFTER DRINKING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING AFTER DRINKING ALCOHOL	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING UNDER ALCOHOL INFLUENCE	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING UNDER DRUG INFLUENCE	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING UNDER INFLUENCE	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING UNDER INFLUENCE (DUI)	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING UNDER INFLUENCE (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING UNDER INFLUENCE OF ALCOHOL	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING UNDER INFLUENCE OF ALCOHOL AND DRUGS	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING UNDER INFLUENCE OF DRUGS	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING UNDER INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING UNDER THE EFFECTS OF DRUGS	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING UNDER THE INFLUENCE (DUI)	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING UNDER THE INFLUENCE (DUI) IMPAIRED DRIVERS	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING UNDER THE INFLUENCE (DUI) OF DRUGS	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING UNDER THE INFLUENCE (DUI) OF PHARMACEUTICALS	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING UNDER THE INFLUENCE OF ALCOHOL	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING UNDER THE INFLUENCE OF ALCOHOL (DUI)	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING UNDER THE INFLUENCE OF ALCOHOL (DUIA)	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING UNDER THE INFLUENCE OF ALCOHOL AND DRUGS	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING UNDER THE INFLUENCE OF DRUG	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING UNDER THE INFLUENCE OF DRUGS	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING UNDER THE INFLUENCE OF DRUGS ALCOHOL AND MEDICINE	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING UNDER THE INFLUENCE OF DRUGS ALCOHOL AND MEDICINES	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING UNDER THE INFLUENCE OF DRUGS OF ABUSE	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
"DRIVING UNDER THE INFLUENCE OF DRUGS, ALCOHOL AND MEDICINES CATEGORIZATION SYSTEM"	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING UNDER THE INFLUENCE OF ILLEGAL DRUG	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING UNDER THE INFLUENCE OF ILLICIT DRUG	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING UNDER THE INFLUENCE OF PSYCHOACTIVE SUBSTANCES	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING UNDER THE INFLUENCES	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING WHILE ALCOHOL/DRUG IMPAIRED	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING WHILE DRUNK	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING WHILE IMPAIRED	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING WHILE IMPAIRED (DWI)	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING WHILE IMPAIRED BY ALCOHOL	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING WHILE IMPAIRED BY MARIJUANA	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING WHILE INTOXICATED	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING WHILE INTOXICATED (DWI)	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING WHILE INTOXICATED OR IMPAIRED (DWI)	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING WHILE INTOXICATED/DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING-IMPAIRING MEDICINES	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRIVING-UNDER-THE-INFLUENCE	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRIVING-UNDER-THE-INFLUENCE (DUI)	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRUG ABUSE	SUBSTANCE ABUSE	SUBSTANCE ABUSE
DRUG ABUSE OR DEPENDENCE	SUBSTANCE ABUSE	SUBSTANCE ABUSE
DRUG ABUSE SCREENING TEST	DRUG SCREENING	DRUG SCREENING
DRUG ANALOGS	DRUG ANALOG	DRUG ANALOG
DRUG AND DRIVING	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRUG BLOOD-LEVELS	DRUG BLOOD LEVEL	DRUG BLOOD LEVEL
DRUG DEPENDENCE	ADDICTION	ADDICTION
DRUG DRIVING	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRUG EFFECTS	DRUG EFFECT	DRUG EFFECT
DRUG FACILITATED CRIMES	DRUG-FACILITATED CRIMES	DRUG-FACILITATED CRIMES
DRUG FACILITATED SEXUAL ASSAULT	DRUG-FACILITATED SEXUAL ASSAULT (DFSA)	DRUG-FACILITATED SEXUAL ASSAULT (DFSA)
DRUG FACILITATED SEXUAL ASSAULT (DFSA)	DRUG-FACILITATED SEXUAL ASSAULT (DFSA)	DRUG-FACILITATED SEXUAL ASSAULT (DFSA)
DRUG FORMULATIONS	DRUG FORMULATION	DRUG FORMULATION
DRUG IMPAIRED DRIVERS	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRUG IMPAIRED DRIVING	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRUG MARKET	DRUG MARKETS	DRUG MARKETS
DRUG METABOLITES	DRUG METABOLITE	DRUG METABOLITE
DRUG POLICIES	DRUG POLICY	DRUG POLICY
DRUG PRICES	DRUG PRICE	DRUG PRICE
DRUG PRODUCTS	DRUG PRODUCT	DRUG PRODUCT
DRUG SCREEN	DRUG SCREENING	DRUG SCREENING
DRUG SEIZURES	DRUG SEIZURE	DRUG SEIZURE
DRUG SUBSTANCES	DRUG SUBSTANCE	DRUG SUBSTANCE
DRUG USAGE	DRUG USE	DRUG USE
DRUG UTILIZATION	DRUG UTILISATION	DRUG UTILISATION
DRUG-DRIVING	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRUG-FACILITATED SEXUAL ASSAULT	DRUG-FACILITATED SEXUAL ASSAULT (DFSA)	DRUG-FACILITATED SEXUAL ASSAULT (DFSA)
DRUG-IMPAIRED DRIVING	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRUG-RELATED DEATHS	DRUG-RELATED DEATH	DRUG-RELATED DEATH
DRUG/SUBSTANCE	DRUG	DRUG
DRUGGED AND DRUNK DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRUGGED DRIVING	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRUGS	DRUG	DRUG
DRUGS AND DRIVING	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRUGS AND DRIVING INABILITY	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRUGS AND ROAD TRAFFIC	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DRUGS OF ABUSE	DRUG OF ABUSE	DRUG OF ABUSE
"DRUGS, ALCOHOL, DRIVING"	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
"DRUGS, CHINESE HERBAL/THERAPEUTIC USE"	"DRUGS, CHINESE HERBAL"	"DRUGS, CHINESE HERBAL"
"DRUGS, ILLICIT"	ILLICIT DRUG	ILLICIT DRUG
"DRUGS, NON-PRESCRIPTION"	DRUG	DRUG
DRUGS/ PHARMACEUTICALS	DRUGS/PHARMACEUTICALS	DRUGS/PHARMACEUTICALS
DRUNK	ALCOHOL INTOXICATION	ALCOHOL INTOXICATION
DRUNK DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRUNK DRIVING	DRUNKEN DRIVING	DRUNKEN DRIVING
DRUNK DRIVING DETECTION	SUBSTANCE ABUSE DETECTION	SUBSTANCE ABUSE DETECTION
DRUNK-DRIVING	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DRUNKEN DRIVE DETECTION	SUBSTANCE ABUSE DETECTION	SUBSTANCE ABUSE DETECTION
DRUNKENNESS	ALCOHOL INTOXICATION	ALCOHOL INTOXICATION
DSC	DIFFERENTIAL SCANNING CALORIMETRY (DSC)	DIFFERENTIAL SCANNING CALORIMETRY (DSC)
DUI	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DUI - DRIVING UNDER INFLUENCE	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DUI ??????? DRIVING UNDER INFLUENCE	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DUI ??????????? DRIVING UNDER INFLUENCE	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DUI (DRIVING UNDER THE INFLUENCE)	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DUI DETECTION	SUBSTANCE ABUSE DETECTION	SUBSTANCE ABUSE DETECTION
DUID	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DUID (DRIVING UNDER THE INFLUENCE OF DRUGS)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DUID CASES	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DWI	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DWI (DRIVING WHILE INTOXICATED)	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DWI CASES	DRIVING UNDER THE INFLUENCE	DRIVING UNDER THE INFLUENCE
DWI DETECTION	SUBSTANCE ABUSE DETECTION	SUBSTANCE ABUSE DETECTION
DWID	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)	DRIVING UNDER THE INFLUENCE OF DRUGS (DUID)
DYES	DYE	DYE
E-CIGARETTE	E-CIGARETTES	E-CIGARETTES
E-LIQUIDS	E-LIQUID	E-LIQUID
E-MAIL	ELECTRONIC MAIL	ELECTRONIC MAIL
ECOSYSTEMS	ECOSYSTEM	ECOSYSTEM
ECSTACY	ECSTASY	ECSTASY
ECSTASY	"3,4-METHYLENEDIOXYMETHAMPHETAMINE (MDMA)"	"3,4-METHYLENEDIOXYMETHAMPHETAMINE (MDMA)"
ECSTASY (MDMA)	ECSTASY	ECSTASY
ECSTASY PILLS	ECSTASY	ECSTASY
ECSTASY TABLET	"3,4-METHYLENEDIOXYMETHAMPHETAMINE (MDMA)"	"3,4-METHYLENEDIOXYMETHAMPHETAMINE (MDMA)"
ECSTASY TABLETS	ECSTASY TABLET	ECSTASY TABLET
ECTASY	ECSTASY	ECSTASY
EDGN	ETHYLENE GLYCOL DINITRATE (EGDN)	ETHYLENE GLYCOL DINITRATE (EGDN)
EDIBLE	EDIBLES	EDIBLES
EFFECTIVE CARBON NUMBER	EFFECTIVE CARBON NUMBER (ECN)	EFFECTIVE CARBON NUMBER (ECN)
EGDN	ETHYLENE GLYCOL DINITRATE (EGDN)	ETHYLENE GLYCOL DINITRATE (EGDN)
ELECTROCHEMICAL DETECTORS	ELECTROCHEMICAL DETECTOR	ELECTROCHEMICAL DETECTOR
ELECTROCHEMICAL IMPEDANCE SPECTROSCOPY	ELECTROCHEMICAL IMPEDANCE SPECTROSCOPY (EIS)	ELECTROCHEMICAL IMPEDANCE SPECTROSCOPY (EIS)
ELECTROCHEMICAL SENSORS	ELECTROCHEMICAL SENSOR	ELECTROCHEMICAL SENSOR
ELECTROCHEMILUMINESCENCE	ELECTROCHEMILUMINESCENCE (ECL)	ELECTROCHEMILUMINESCENCE (ECL)
ELECTROKINETIC CHROMATOGRAPHY	ELECTROKINETIC CHROMATOGRAPHY (EKC)	ELECTROKINETIC CHROMATOGRAPHY (EKC)
ELECTRON IONIZATON	ELECTRON IONIZATION	ELECTRON IONIZATION
ELECTRONIC CIGARETTES	ELECTRONIC CIGARETTE	ELECTRONIC CIGARETTE
ELECTRONIC EVIDENCES	ELECTRONIC EVIDENCE	ELECTRONIC EVIDENCE
ELECTRONIC NOSES	ELECTRONIC NOSE	ELECTRONIC NOSE
"ELECTROPHORESIS, AGAR GEL"	GEL ELECTROPHORESIS	GEL ELECTROPHORESIS
"ELECTROPHORESIS, CAPILLARY"	CAPILLARY ELECTROPHORESIS	CAPILLARY ELECTROPHORESIS
"ELECTROPHORESIS, CAPILLARY"	GEL ELECTROPHORESIS	GEL ELECTROPHORESIS
"ELECTROPHORESIS, GEL, PULSED-FIELD"	GEL ELECTROPHORESIS	GEL ELECTROPHORESIS
"ELECTROPHORESIS, GEL, TWO-DIMENSIONAL"	GEL ELECTROPHORESIS	GEL ELECTROPHORESIS
"ELECTROPHORESIS, POLYACRYLAMIDE GEL"	GEL ELECTROPHORESIS	GEL ELECTROPHORESIS
ELECTROPHORETIC ANALYSIS	ELECTROPHORESIS	ELECTROPHORESIS
ELECTROPHORETIC METHODS	ELECTROPHORESIS	ELECTROPHORESIS
ELECTROSPRAY IONISATION	ELECTROSPRAY IONIZATION (ESI)	ELECTROSPRAY IONIZATION (ESI)
ELECTROSPRAY IONISATION-MASS SPECTROMETRY	ELECTROSPRAY IONISATION MASS SPECTROMETRY (ESI-MS)	ELECTROSPRAY IONISATION MASS SPECTROMETRY (ESI-MS)
ELECTROSPRAY IONIZATION	ELECTROSPRAY IONIZATION (ESI)	ELECTROSPRAY IONIZATION (ESI)
ELECTROSPRAY IONIZATION MASS SPECTROMETRY	ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESI-MS)	(ESI-MS)
ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESI-MS)	ELECTROSPRAY IONISATION MASS SPECTROMETRY (ESI-MS)	ELECTROSPRAY IONISATION MASS SPECTROMETRY (ESI-MS)
ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESI-MS)	ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESI-MS)	ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESI-MS)
ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESI-MS)	ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESI-MS)	ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESI-MS)
ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESIMS)	ELECTROSPRAY IONISATION MASS SPECTROMETRY (ESI-MS)	ELECTROSPRAY IONISATION MASS SPECTROMETRY (ESI-MS)
ELECTROSPRAY IONIZATION-MASS SPECTROMETRY	ELECTROSPRAY IONISATION MASS SPECTROMETRY (ESI-MS)	ELECTROSPRAY IONISATION MASS SPECTROMETRY (ESI-MS)
ELECTROSPRAY MASS SPECTROMETRY	ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESI-MS)	ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESI-MS)
ELECTROSPRAY TANDEM MASS SPECTROMETRY	ELECTROSPRAY IONIZATION-TANDEM MASS SPECTROMETRY	ELECTROSPRAY IONIZATION-TANDEM MASS SPECTROMETRY
ELECTROSTATIC DETECTION APPARATUS	ESDA	ESDA
ELECTROSTATIC DETECTION APPARATUS (ESDA)	ESDA	ESDA
ELECTROSTATIC DETECTION APPARATUS??	ESDA	ESDA
ELECTROSTATIC DETECTION APPARATUS???	ESDA	ESDA
ELEMENTAL ANALYS	ELEMENTAL ANALYSIS	ELEMENTAL ANALYSIS
ELEMENTAL ANALYSES	ELEMENTAL ANALYSIS	ELEMENTAL ANALYSIS
ELEVATED TEMPERATURES	ELEVATED TEMPERATURE	ELEVATED TEMPERATURE
EMERGENCY DEPARTMENTS	EMERGENCY DEPARTMENT	EMERGENCY DEPARTMENT
EMERGENCY MEDICAL SERVICES	EMERGENCY HEALTH SERVICE	EMERGENCY HEALTH SERVICE
EMERGING CONTAMINANT	EMERGING CONTAMINANTS	EMERGING CONTAMINANTS
EMPATHOGENS	EMPATHOGEN	EMPATHOGEN
EMPLOYEE SUBSTANCE ABUSE	SUBSTANCE ABUSE	SUBSTANCE ABUSE
EMULSION EXPLOSIVES	EMULSION EXPLOSIVE	EMULSION EXPLOSIVE
ENANTIOMERIC SEPARATION	ENANTIOMER SEPARATION	ENANTIOMER SEPARATION
ENANTIOMERIC SEPARATIONS	ENANTIOMER SEPARATION	ENANTIOMER SEPARATION
ENANTIOMERS	ENANTIOMER	ENANTIOMER
ENANTIOMERS SEPARATION	ENANTIOMER SEPARATION	ENANTIOMER SEPARATION
ENANTIOSEPARATION	ENANTIOMER SEPARATION	ENANTIOMER SEPARATION
ENANTIOSEPARATIONS	ENANTIOMER SEPARATION	ENANTIOMER SEPARATION
ENANTIOSEPERATION	ENANTIOSEPARATION	ENANTIOSEPARATION
ENDOCRINE DISRUPTING COMPOUNDS	ENDOCRINE DISRUPTING COMPOUNDS (EDCS)	ENDOCRINE DISRUPTING COMPOUNDS (EDCS)
ENDOCRINE DISRUPTORS	ENDOCRINE DISRUPTOR	ENDOCRINE DISRUPTOR
ENDOPHYTES	ENDOPHYTE	ENDOPHYTE
ENERGETIC MATERIAL DETECTION	EXPLOSIVE DETECTION	EXPLOSIVE DETECTION
ENERGETIC MATERIALS	ENERGETIC MATERIAL	ENERGETIC MATERIAL
ENERGETIC MATERIALS.	ENERGETIC MATERIAL	ENERGETIC MATERIAL
ENERGY DISPERSIVE SPECTROSCOPY	ENERGY DISPERSIVE X-RAY SPECTROSCOPY (EDS)	ENERGY DISPERSIVE X-RAY SPECTROSCOPY (EDS)
ENERGY DISPERSIVE SPECTROSCOPY	INDUCTIVELY COUPLED PLASMA (ICP)	INDUCTIVELY COUPLED PLASMA (ICP)
ENERGY DISPERSIVE X RAY SPECTROSCOPY	ENERGY DISPERSIVE X-RAY SPECTROSCOPY (EDS)	ENERGY DISPERSIVE X-RAY SPECTROSCOPY (EDS)
ENTACTOGENS	ENTACTOGEN	ENTACTOGEN
ENZYME-LINKED IMMUNOSORBENT ASSAY	ENZYME-LINKED IMMUNOSORBENT ASSAY (ELISA)	ENZYME-LINKED IMMUNOSORBENT ASSAY (ELISA)
EPHEDRA ALKALOIDS	EPHEDRA ALKALOID	EPHEDRA ALKALOID
EPHEDRA PLANTS	EPHEDRA PLANT	EPHEDRA PLANT
EPHEDRINE ALKALOIDS	EPHEDRINE ALKALOID	EPHEDRINE ALKALOID
EPHEDRINES	EPHEDRINE	EPHEDRINE
ERGOT ALKALOID	ERGOT ALKALOIDS	ERGOT ALKALOIDS
ERROR	ERRORS	ERRORS
ERYTHRITOL TETRANITRATE	ERYTHRITOL TETRANITRATE (ETN)	ERYTHRITOL TETRANITRATE (ETN)
ERYTHRITOL TETRANITRATE	ERYTHRITOL TETRANITRATE (ETN)	ERYTHRITOL TETRANITRATE (ETN)
ERYTHRITOL TETRANITRATE ETN	ERYTHRITOL TETRANITRATE (ETN)	ERYTHRITOL TETRANITRATE (ETN)
ESI-MS	ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESI-MS)	ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESI-MS)
ESIÈÃ¶MS	ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESI-MS)	ELECTROSPRAY IONIZATION MASS SPECTROMETRY (ESI-MS)
ESSENTIAL OILS	ESSENTIAL OIL	ESSENTIAL OIL
ESTROGENS	ESTROGEN	ESTROGEN
ETHANOL (ALCOHOL)	ETHANOL	ETHANOL
ETHNIC GROUPS	ETHNIC GROUP	ETHNIC GROUP
ETHYL ALCOHOL	ALCOHOL	ALCOHOL
ETHYL ALCOHOL	ETHANOL	ETHANOL
ETHYL CENTRALITE	CENTRALITE I	CENTRALITE I
ETHYL-ALCOHOL	ALCOHOL	ALCOHOL
Ethyldiphenylurea	AKARDITE III	AKARDITE III
ETHYLENE GLYCOL DINITRATE	ETHYLENE GLYCOL DINITRATE (EGDN)	ETHYLENE GLYCOL DINITRATE (EGDN)
ETHYLENE GLYCOL DINITRATE EGDN	ETHYLENE GLYCOL DINITRATE (EGDN)	ETHYLENE GLYCOL DINITRATE (EGDN)
ETHYLENEGLYCOL DINITRATE (EGDN)	ETHYLENE GLYCOL DINITRATE (EGDN)	ETHYLENE GLYCOL DINITRATE (EGDN)
ETN	ERYTHRITOL TETRANITRATE (ETN)	ERYTHRITOL TETRANITRATE (ETN)
ETN	ERYTHRITOL TETRANITRATE (ETN)	ERYTHRITOL TETRANITRATE (ETN)
EUROPEAN DRIVERS	DRIVER	DRIVER
EVALUATION OF EVIDENCE	EVIDENCE	EVIDENCE
EVALUATION OF EVIDENCE VALUE	EVIDENCE	EVIDENCE
EVALUATION OF EVIDENTIAL VALUE	EVIDENCE	EVIDENCE
EVALUATION OF FORENSIC EVIDENCE	EVIDENCE	EVIDENCE
EVIDENCE ANALYSIS	EVIDENCE	EVIDENCE
EVIDENCE EVALUATION	EVIDENCE	EVIDENCE
EVIDENTIAL SIGNIFICANCE	EVIDENCE	EVIDENCE
EVIDENTIAL VALUE	EVIDENCE	EVIDENCE
EVIDENTIARY SIGNIFICANCE	EVIDENCE	EVIDENCE
EXCIPIENT	EXCIPIENTS	EXCIPIENTS
EXPERIMENTAL INVESTIGATIONS	EXPERIMENTAL INVESTIGATION	EXPERIMENTAL INVESTIGATION
EXPERIMENTAL RESEARCH	EXPERIMENTAL STUDY	EXPERIMENTAL STUDY
EXPERIMENTAL STUDIES	EXPERIMENTAL STUDY	EXPERIMENTAL STUDY
EXPERIMENTS	EXPERIMENT	EXPERIMENT
EXPLOSIONS	EXPLOSION	EXPLOSION
EXPLOSIVE DETECTIONS	EXPLOSIVE DETECTION	EXPLOSIVE DETECTION
EXPLOSIVE MATERIAL DETECTION	EXPLOSIVE DETECTION	EXPLOSIVE DETECTION
EXPLOSIVE MATERIALS DETECTION	EXPLOSIVE DETECTION	EXPLOSIVE DETECTION
EXPLOSIVE RESIDUES	EXPLOSIVE RESIDUE	EXPLOSIVE RESIDUE
