Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Tagliaro F., Pascali J.P., Lewis S.W.",7006052078;9433532000;7404038754;,Capillary Electrophoresis in Forensic Chemistry,2013,Encyclopedia of Forensic Sciences: Second Edition,,,,567,572,,6,10.1016/B978-0-12-382165-2.00243-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043238656&doi=10.1016%2fB978-0-12-382165-2.00243-9&partnerID=40&md5=57ae042fc2a3ac6bf8137104d25555e7,"University of Verona, Verona, Italy; Curtin University, Perth, WA, Australia","Tagliaro, F., University of Verona, Verona, Italy; Pascali, J.P., University of Verona, Verona, Italy; Lewis, S.W., Curtin University, Perth, WA, Australia",Capillary electrophoresis; Explosives; Forensic medicine; Gunshot residue; Illicit drugs; Inks; Miniaturization; Toxicology,,"Tagliaro, F.; University of VeronaItaly",Book Chapter,Final,,Scopus,2-s2.0-85043238656,,IFSMS 2013,Explosive Scene,Explosives
"Tamiri T., Zitrin S.",6506848844;6507711555;,Explosives: Analysis,2013,Encyclopedia of Forensic Sciences: Second Edition,,,,64,84,,6,10.1016/B978-0-12-382165-2.00083-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989859107&doi=10.1016%2fB978-0-12-382165-2.00083-0&partnerID=40&md5=a7f7d2787006ed99e9d59e9863400d83,"Division of Identification and Forensic Science (DIFS), Israel National Police, Jerusalem, Israel","Tamiri, T., Division of Identification and Forensic Science (DIFS), Israel National Police, Jerusalem, Israel; Zitrin, S., Division of Identification and Forensic Science (DIFS), Israel National Police, Jerusalem, Israel",Analysis; Chemical tests; Chromatographic methods; Explosives; Home-made explosives; Infrared spectrometry; Mass spectrometry; Nitro-containing explosives; Peroxide explosives; Postexplosion analysis; Propellants; Spectrometric methods,,"Tamiri, T.; Division of Identification and Forensic Science (DIFS), Israel National PoliceIsrael",Book Chapter,Final,,Scopus,2-s2.0-84989859107,,IFSMS 2013,Explosive Scene,Explosives
Vermette JY,,General Protocols at the Scene of An Explosion ,2012,"Forensic Investigation of Explosions, Second Edition",,,,79,117,,,-,https://books.google.nl/books?id=qAbMBQAAQBAJ&pg=PR9&dq=Vermette+JY++General+Protocols+at+the+Scene+of+An+Explosion&hl=nl&source=gbs_selected_pages&cad=3#v=onepage&q&f=false,,,,,,Book Chapter,Final,,,,,IFSMS 2013,Explosive Scene,Explosives
"Wells K., Bradley D.A.",55937364900;7403122642;,A review of X-ray explosives detection techniques for checked baggage,2012,Applied Radiation and Isotopes,70,8,,1729,1746,,122,10.1016/j.apradiso.2012.01.011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863779947&doi=10.1016%2fj.apradiso.2012.01.011&partnerID=40&md5=1d56c171d240efb72aa385a042d85eeb,"Centre for Vision Speech and Signal Processing, Faculty of Engineering and Physical Sciences, University of Surrey, Guildford, Surrey GU2 7XH, United Kingdom; Department of Physics, Faculty of Engineering and Physical Sciences, University of Surrey, Guildford, Surrey GU2 7XH, United Kingdom","Wells, K., Centre for Vision Speech and Signal Processing, Faculty of Engineering and Physical Sciences, University of Surrey, Guildford, Surrey GU2 7XH, United Kingdom; Bradley, D.A., Department of Physics, Faculty of Engineering and Physical Sciences, University of Surrey, Guildford, Surrey GU2 7XH, United Kingdom",Airport; Baggage; Detection; Terrorism; X-ray,Airline industry; Baggage; Baggage Inspection; Conventional approach; Imaging technology; Passenger transportation; Sensitive techniques; X-ray technology; Xray imaging; Airports; Error detection; Radiation; Terrorism; X rays; Isotopes; explosive; aircraft; airport; automation; aviation; computed tomography scanner; decision making; dual energy X ray absorptiometry; equipment design; Europe; imaging system; law; priority journal; radiography; radiological procedures; review; screening; technology; traffic safety; training; United States; X ray diffraction,"Wells, K.; Department of Physics, Faculty of Engineering and Physical Sciences, University of Surrey, Guildford, Surrey GU2 7XH, United Kingdom; email: k.wells@surrey.ac.uk",Review,Final,,Scopus,2-s2.0-84863779947,,IFSMS 2013,Explosive Scene,Explosives
"Yan Q.-L., Zeman S.",57125375900;7004252384;,Theoretical evaluation of sensitivity and thermal stability for high explosives based on quantum chemistry methods: A brief review,2013,International Journal of Quantum Chemistry,113,8,,1049,1061,,76,10.1002/qua.24209,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874933606&doi=10.1002%2fqua.24209&partnerID=40&md5=428617e460f7fcc4b509afbcba9223b9,"Institute of Energetic Materials, Faculty of Chemical Technology, University of Pardubice, Pardubice CZ-532 10, Czech Republic","Yan, Q.-L., Institute of Energetic Materials, Faculty of Chemical Technology, University of Pardubice, Pardubice CZ-532 10, Czech Republic; Zeman, S., Institute of Energetic Materials, Faculty of Chemical Technology, University of Pardubice, Pardubice CZ-532 10, Czech Republic",explosives; modeling; molecular structure; quantum chemistry; sensitivity,Energetic compounds; Explosive compounds; Molecular properties; Quantum chemistry methods; sensitivity; Stability of explosives; Theoretical evaluation; Theoretical methods; Models; Molecular oxygen; Molecular structure; Quantum chemistry; Thermodynamic stability; Explosives,"Zeman, S.; Institute of Energetic Materials, Faculty of Chemical Technology, University of Pardubice, Pardubice CZ-532 10, Czech Republic; email: terry.well@163.com",Article,Final,,Scopus,2-s2.0-84874933606,,IFSMS 2013,Explosive Scene,Explosives
"Crowson A., Cawthorne R.",7005704097;55329158700;,Quality assurance testing of an explosives trace analysis laboratory - Further improvements to include peroxide explosives,2012,Science and Justice,52,4,,217,225,,4,10.1016/j.scijus.2012.07.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867649467&doi=10.1016%2fj.scijus.2012.07.001&partnerID=40&md5=5bd09483dbc4171d36cfc69eb76b618c,"Trace Laboratory Manager, Forensic Explosives Laboratory, Defence Science and Technology Laboratory, Fort Halstead,Sevenoaks, Kent, TN14 7BP, United Kingdom; Laboratory and Analytical Services, Forensic Explosives Laboratory, Defence Science and Technology Laboratory, Fort Halstead,Sevenoaks, Kent, TN14 7BP, United Kingdom","Crowson, A., Trace Laboratory Manager, Forensic Explosives Laboratory, Defence Science and Technology Laboratory, Fort Halstead,Sevenoaks, Kent, TN14 7BP, United Kingdom; Cawthorne, R., Laboratory and Analytical Services, Forensic Explosives Laboratory, Defence Science and Technology Laboratory, Fort Halstead,Sevenoaks, Kent, TN14 7BP, United Kingdom",Explosives; Gas chromatography; Mass spectrometry; Peroxide; Quality assurance; Trace analysis,explosive; peroxide; article; contamination; explosives trace analysis laboratory; forensic science; gas chromatography; laboratory; liquid chromatography; mass spectrometry; quality control,"Crowson, A.; Trace Laboratory Manager, Forensic Explosives Laboratory, Defence Science and Technology Laboratory, Fort Halstead,Sevenoaks, Kent, TN14 7BP, United Kingdom; email: acrowson@dstl.gov.uk",Article,Final,,Scopus,2-s2.0-84867649467,,IFSMS 2013,Explosive Scene,Explosives
"Abdulazeem M.S., Alhasan A.M., Abdulrahmann S.",8765085800;6602230888;49861101800;,Initiation of solid explosives by laser,2011,International Journal of Thermal Sciences,50,11,,2117,2121,,18,10.1016/j.ijthermalsci.2011.06.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051887451&doi=10.1016%2fj.ijthermalsci.2011.06.001&partnerID=40&md5=72e1156e889ac95ef040e3f422e24dcc,"Physics Department, Assiut University, Al Gamaa Campus, Assiut 71516, Egypt","Abdulazeem, M.S., Physics Department, Assiut University, Al Gamaa Campus, Assiut 71516, Egypt; Alhasan, A.M., Physics Department, Assiut University, Al Gamaa Campus, Assiut 71516, Egypt; Abdulrahmann, S., Physics Department, Assiut University, Al Gamaa Campus, Assiut 71516, Egypt",Detonation; Laser initiation; Lead azide; Solid explosives,Ignition mechanisms; Lead azide; Low energy laser; Nonlinear heat equation; Numerical solution; One-dimensional model; Solid explosives; Theoretical calculations; Time-dependent; Detonation; Initiators (explosives); Isomers; Nonlinear equations; Pulsed lasers,"Abdulazeem, M.S.; Physics Department, Assiut University, Al Gamaa Campus, Assiut 71516, Egypt; email: msa@aun.edu.eg",Article,Final,,Scopus,2-s2.0-80051887451,,IFSMS 2013,Explosive Scene,Explosives
"Anders G., Borges Jr. I.",49560898100;7004499681;,Topological analysis of the molecular charge density and impact sensitivy models of energetic molecules,2011,Journal of Physical Chemistry A,115,32,,9055,9068,,33,10.1021/jp204562d,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051768959&doi=10.1021%2fjp204562d&partnerID=40&md5=dc23b1467c12d6d6893c050378c958a8,"Departamento de QuÌmica, Instituto Militar de Engenharia, PraÁa General Tib?rcio, 80, Rio de Janeiro RJ 22290-270, Brazil","Anders, G., Departamento de QuÌmica, Instituto Militar de Engenharia, PraÁa General Tib?rcio, 80, Rio de Janeiro RJ 22290-270, Brazil; Borges Jr., I., Departamento de QuÌmica, Instituto Militar de Engenharia, PraÁa General Tib?rcio, 80, Rio de Janeiro RJ 22290-270, Brazil",,Aromatic rings; Atomic sites; C-H bond; Carbon atoms; Charge properties; Charge structure; Delocalized electron; Density functional theory methods; Distributed multipole analysis; Electric multipoles; Electron densities; Electron-withdrawing effects; Energetic material; Energetic molecules; Gaussian basis sets; Impact sensitivities; Molecular charge; Multipole moments; Multipoles; Nitro group; One-electron density matrix; Optimized geometries; Oxygen atom; Quadrupole moments; Quadrupoles; Ring carbons; Three models; Topological analysis; Aromatic compounds; Aromatization; Atoms; Carrier concentration; Chemical analysis; Electron density measurement; Electrons; Molecules; Density functional theory,"Borges Jr., I.; Departamento de QuÌmica, Instituto Militar de Engenharia, PraÁa General Tib?rcio, 80, Rio de Janeiro RJ 22290-270, Brazil; email: itamar@ime.eb.br",Article,Final,,Scopus,2-s2.0-80051768959,,IFSMS 2013,Explosive Scene,Explosives
"Aydemir E., Ulas A.",40361051100;57205383641;,A numerical study on the thermal initiation of a confined explosive in 2-D geometry,2011,Journal of Hazardous Materials,186,1,,396,400,,15,10.1016/j.jhazmat.2010.11.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551529112&doi=10.1016%2fj.jhazmat.2010.11.015&partnerID=40&md5=12a9d4b9b68a174f137af3ff60262a5f,"T‹BITAK-SAGE, PK 16 Mamak, 06261 Ankara, Turkey; Middle East Technical University, 06531 Ankara, Turkey","Aydemir, E., T‹BITAK-SAGE, PK 16 Mamak, 06261 Ankara, Turkey; Ulas, A., Middle East Technical University, 06531 Ankara, Turkey",Explosive; Fast cook-off; Ignition temperature; Ignition time; Insensitive munitions; Slow cook-off,"Fast cook-off; Ignition temperature; Ignition time; Insensitive munitions; Slow cook-off; Heating; Initiators (explosives); Ammunition; explosive; data set; explosive; temperature gradient; article; controlled study; cooking; geometry; heating; prediction; quantitative study; temperature; thermal stimulation; Explosive Agents; Finite Element Analysis; Kinetics; Models, Statistical","Ulas, A.; Middle East Technical University, 06531 Ankara, Turkey; email: aulas@metu.edu.tr",Article,Final,,Scopus,2-s2.0-79551529112,,IFSMS 2013,Explosive Scene,Explosives
"Barua A., Horie Y., Zhou M.",37860959400;35218964200;55223785600;,Energy localization in HMX-Estane polymer-bonded explosives during impact loading,2012,Journal of Applied Physics,111,5,54902,,,,63,10.1063/1.3688350,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858962894&doi=10.1063%2f1.3688350&partnerID=40&md5=cc710dbb2cda37f7b0aed6246c7186ff,"George W. Woodruff School of Mechanical Engineering, Georgia Institute of Technology, Atlanta, GA 30332-0405, United States; Air Force Research Lab, Munitions Directorate, 2306 Perimeter Road, Eglin AFB, FL 32542, United States","Barua, A., George W. Woodruff School of Mechanical Engineering, Georgia Institute of Technology, Atlanta, GA 30332-0405, United States; Horie, Y., Air Force Research Lab, Munitions Directorate, 2306 Perimeter Road, Eglin AFB, FL 32542, United States; Zhou, M., George W. Woodruff School of Mechanical Engineering, Georgia Institute of Technology, Atlanta, GA 30332-0405, United States",,Cohesive finite element methods; Confining stress; Crack faces; Deformation and fracture; Dynamic loadings; Energy localization; Grain fracture; High melting point; Hot spot; Impact loadings; Interfacial debonding; Loading condition; Mechanistic studies; Micro-structural; Polymer bonded explosives; Uniform distribution; Viscoelastic deformation; Deformation; Dynamic loads; Energy dissipation; Finite element method; Fracture; Loading; Strain rate; Explosives,"Barua, A.; George W. Woodruff School of Mechanical Engineering, Georgia Institute of Technology, Atlanta, GA 30332-0405, United States",Article,Final,,Scopus,2-s2.0-84858962894,,IFSMS 2013,Explosive Scene,Explosives
"Barua A., Kim S., Horie Y., Zhou M.",37860959400;44161252600;35218964200;55223785600;,Prediction of probabilistic ignition behavior of polymer-bonded explosives from microstructural stochasticity,2013,Journal of Applied Physics,113,18,184907,,,,33,10.1063/1.4804251,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878074040&doi=10.1063%2f1.4804251&partnerID=40&md5=76b11f628742b46f70bb2a1d9512415c,"George W. Woodruff School of Mechanical Engineering, School of Materials Science and Engineering, Georgia Institute of Technology, Atlanta, GA 30332-0405, United States; Air Force Research Lab, Munitions Directorate, 2306 Perimeter Road, Eglin AFB, FL 32542, United States","Barua, A., George W. Woodruff School of Mechanical Engineering, School of Materials Science and Engineering, Georgia Institute of Technology, Atlanta, GA 30332-0405, United States; Kim, S., George W. Woodruff School of Mechanical Engineering, School of Materials Science and Engineering, Georgia Institute of Technology, Atlanta, GA 30332-0405, United States; Horie, Y., Air Force Research Lab, Munitions Directorate, 2306 Perimeter Road, Eglin AFB, FL 32542, United States; Zhou, M., George W. Woodruff School of Mechanical Engineering, School of Materials Science and Engineering, Georgia Institute of Technology, Atlanta, GA 30332-0405, United States",,Critical impact velocity; Low velocity impact; Microstructural morphology; Polymer bonded explosives; Random microstructure; Solid high explosives; Statistical distribution; Stochastic variation; Binders; Detonation; HMX; Impact testing; Loading; Microstructure; Stochastic systems; Velocity; Weibull distribution; Ignition,"George W. Woodruff School of Mechanical Engineering, School of Materials Science and Engineering, Georgia Institute of Technology, Atlanta, GA 30332-0405, United States",Article,Final,,Scopus,2-s2.0-84878074040,,IFSMS 2013,Explosive Scene,Explosives
"Barua A., Zhou M.",37860959400;55223785600;,Computational analysis of temperature rises in microstructures of HMX-Estane PBXs,2013,Computational Mechanics,52,1,,151,159,,25,10.1007/s00466-012-0803-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879202402&doi=10.1007%2fs00466-012-0803-x&partnerID=40&md5=a443b700ce9296f9b958772a06b77a01,"Woodruff School of Mechanical Engineering, Georgia Institute of Technology, 801 Ferst Drive N.W., Atlanta, GA 30332, United States; School of Materials Science and Engineering, Georgia Institute of Technology, 801 Ferst Drive N.W., Atlanta, GA 30332, United States","Barua, A., Woodruff School of Mechanical Engineering, Georgia Institute of Technology, 801 Ferst Drive N.W., Atlanta, GA 30332, United States; Zhou, M., Woodruff School of Mechanical Engineering, Georgia Institute of Technology, 801 Ferst Drive N.W., Atlanta, GA 30332, United States, School of Materials Science and Engineering, Georgia Institute of Technology, 801 Ferst Drive N.W., Atlanta, GA 30332, United States",Cohesive framework; Contact; Microstructure modeling; Polymer-bonded explosives; Thermomechanical response,Contacts (fluid mechanics); Deformation; Explosives; Fatigue of materials; Friction; Microstructure; Cohesive finite element methods; Cohesive framework; Computational analysis; Initial temperatures; Microstructure model; Polymer bonded explosives; Thermo-mechanical coupling; Thermo-mechanical response; Finite element method,"Barua, A.; Woodruff School of Mechanical Engineering, Georgia Institute of Technology, 801 Ferst Drive N.W., Atlanta, GA 30332, United States; email: abarua@gatech.edu",Article,Final,,Scopus,2-s2.0-84879202402,,IFSMS 2013,Explosive Scene,Explosives
